Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,LandArea,Areaname,Density
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BREATHITT,25,10,492.41,"Breathitt, KY",0.02030828
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,BREATHITT,25,12,492.41,"Breathitt, KY",0.024369936
2012,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,102,567.17,"Breckinridge, KY",0.17984026
2007,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,66,567.17,"Breckinridge, KY",0.116367227
2002,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,95,567.17,"Breckinridge, KY",0.167498281
2012,KENTUCKY,21,CENTRAL,30,BULLITT,29,45,297.02,"Bullitt, KY",0.151504949
2007,KENTUCKY,21,CENTRAL,30,BULLITT,29,13,297.02,"Bullitt, KY",0.043768096
2002,KENTUCKY,21,CENTRAL,30,BULLITT,29,49,297.02,"Bullitt, KY",0.164972056
2012,KENTUCKY,21,CENTRAL,30,BUTLER,31,51,426.09,"Butler, KY",0.119693023
2007,KENTUCKY,21,CENTRAL,30,BUTLER,31,34,426.09,"Butler, KY",0.079795348
2002,KENTUCKY,21,CENTRAL,30,BUTLER,31,17,426.09,"Butler, KY",0.039897674
2012,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,41,344.79,"Caldwell, KY",0.118912962
2012,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,18,385.02,"Calloway, KY",0.046750818
2002,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,68,385.02,"Calloway, KY",0.176614202
2012,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,74,151.31,"Campbell, KY",0.48906219
2007,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,48,151.31,"Campbell, KY",0.317229529
2002,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,151,151.31,"Campbell, KY",0.997951226
2012,KENTUCKY,21,NORTHERN,40,CARROLL,41,18,128.57,"Carroll, KY",0.140001556
2007,KENTUCKY,21,NORTHERN,40,CARROLL,41,32,128.57,"Carroll, KY",0.248891654
2002,KENTUCKY,21,NORTHERN,40,CARROLL,41,25,128.57,"Carroll, KY",0.194446605
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CARTER,43,97,409.5,"Carter, KY",0.236874237
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CARTER,43,108,409.5,"Carter, KY",0.263736264
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CARTER,43,14,409.5,"Carter, KY",0.034188034
2012,KENTUCKY,21,CENTRAL,30,CASEY,45,96,444.23,"Casey, KY",0.21610427
2007,KENTUCKY,21,CENTRAL,30,CASEY,45,19,444.23,"Casey, KY",0.042770637
2002,KENTUCKY,21,CENTRAL,30,CASEY,45,37,444.23,"Casey, KY",0.083290188
2012,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,126,717.5,"Christian, KY",0.175609756
2007,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,188,717.5,"Christian, KY",0.262020906
2002,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,55,717.5,"Christian, KY",0.076655052
2012,KENTUCKY,21,BLUEGRASS,50,CLARK,49,168,252.46,"Clark, KY",0.665451953
2007,KENTUCKY,21,BLUEGRASS,50,CLARK,49,104,252.46,"Clark, KY",0.411946447
2002,KENTUCKY,21,BLUEGRASS,50,CLARK,49,72,252.46,"Clark, KY",0.285193694
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CLAY,51,85,469.25,"Clay, KY",0.181140117
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CLAY,51,76,469.25,"Clay, KY",0.161960575
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,CLAY,51,65,469.25,"Clay, KY",0.138518913
2012,KENTUCKY,21,CENTRAL,30,CLINTON,53,44,197.25,"Clinton, KY",0.223067174
2007,KENTUCKY,21,CENTRAL,30,CLINTON,53,21,197.25,"Clinton, KY",0.106463878
2002,KENTUCKY,21,CENTRAL,30,CLINTON,53,151,197.25,"Clinton, KY",0.765525982
2012,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,110,359.95,"Crittenden, KY",0.305598
2007,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,67,359.95,"Crittenden, KY",0.186136963
2002,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,24,359.95,"Crittenden, KY",0.066675927
2012,KENTUCKY,21,CENTRAL,30,CUMBERLAND,57,61,305.18,"Cumberland, KY",0.199882037
2002,KENTUCKY,21,CENTRAL,30,CUMBERLAND,57,20,305.18,"Cumberland, KY",0.065535094
2012,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,56,458.35,"Daviess, KY",0.122177375
2007,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,542,458.35,"Daviess, KY",1.182502454
2012,KENTUCKY,21,CENTRAL,30,EDMONSON,61,100,302.88,"Edmonson, KY",0.330163761
2007,KENTUCKY,21,CENTRAL,30,EDMONSON,61,116,302.88,"Edmonson, KY",0.382989963
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ELLIOTT,63,50,234.32,"Elliott, KY",0.213383407
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ELLIOTT,63,65,234.32,"Elliott, KY",0.277398429
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ELLIOTT,63,82,234.32,"Elliott, KY",0.349948788
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ESTILL,65,24,253.08,"Estill, KY",0.094831674
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ESTILL,65,66,253.08,"Estill, KY",0.260787103
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ESTILL,65,45,253.08,"Estill, KY",0.177809388
2012,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67,120,283.65,"Fayette, KY",0.423056584
2007,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67,109,283.65,"Fayette, KY",0.384276397
2002,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67,38,283.65,"Fayette, KY",0.133967918
2012,KENTUCKY,21,BLUEGRASS,50,FLEMING,69,44,348.54,"Fleming, KY",0.126240891
2007,KENTUCKY,21,BLUEGRASS,50,FLEMING,69,61,348.54,"Fleming, KY",0.17501578
2002,KENTUCKY,21,BLUEGRASS,50,FLEMING,69,4,348.54,"Fleming, KY",0.011476445
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,FLOYD,71,20,393.35,"Floyd, KY",0.050845303
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,FLOYD,71,48,393.35,"Floyd, KY",0.122028728
2012,KENTUCKY,21,BLUEGRASS,50,FRANKLIN,73,202,207.75,"Franklin, KY",0.972322503
2007,KENTUCKY,21,BLUEGRASS,50,FRANKLIN,73,119,207.75,"Franklin, KY",0.572803851
2012,KENTUCKY,21,PURCHASE,10,FULTON,75,8,205.5,"Fulton, KY",0.03892944
2012,KENTUCKY,21,NORTHERN,40,GALLATIN,77,11,101.23,"Gallatin, KY",0.10866344
2002,KENTUCKY,21,BLUEGRASS,50,GARRARD,79,415,230.08,"Garrard, KY",1.803720445
2012,KENTUCKY,21,NORTHERN,40,GRANT,81,130,257.97,"Grant, KY",0.503934566
2007,KENTUCKY,21,NORTHERN,40,GRANT,81,72,257.97,"Grant, KY",0.279102221
2002,KENTUCKY,21,NORTHERN,40,GRANT,81,59,257.97,"Grant, KY",0.228708765
2012,KENTUCKY,21,PURCHASE,10,GRAVES,83,665,551.74,"Graves, KY",1.205277848
2007,KENTUCKY,21,PURCHASE,10,GRAVES,83,850,551.74,"Graves, KY",1.540580708
2012,KENTUCKY,21,CENTRAL,30,GRAYSON,85,83,496.7,"Grayson, KY",0.167102879
2007,KENTUCKY,21,CENTRAL,30,GRAYSON,85,77,496.7,"Grayson, KY",0.155023153
2002,KENTUCKY,21,CENTRAL,30,GRAYSON,85,57,496.7,"Grayson, KY",0.114757399
2012,KENTUCKY,21,CENTRAL,30,GREEN,87,153,286.03,"Green, KY",0.534908926
2007,KENTUCKY,21,CENTRAL,30,GREEN,87,112,286.03,"Green, KY",0.391567318
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,GREENUP,89,87,344.4,"Greenup, KY",0.25261324
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,GREENUP,89,28,344.4,"Greenup, KY",0.081300813
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,GREENUP,89,20,344.4,"Greenup, KY",0.058072009
2012,KENTUCKY,21,MIDWESTERN,20,HANCOCK,91,82,187.65,"Hancock, KY",0.436983746
2007,KENTUCKY,21,MIDWESTERN,20,HANCOCK,91,32,187.65,"Hancock, KY",0.170530242
2012,KENTUCKY,21,CENTRAL,30,HARDIN,93,332,623.28,"Hardin, KY",0.532665897
2007,KENTUCKY,21,CENTRAL,30,HARDIN,93,161,623.28,"Hardin, KY",0.258310872
2002,KENTUCKY,21,CENTRAL,30,HARDIN,93,828,623.28,"Hardin, KY",1.328455911
2012,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,182,306.36,"Harrison, KY",0.594072333
2007,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,79,306.36,"Harrison, KY",0.257866562
2002,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,26,306.36,"Harrison, KY",0.084867476
2012,KENTUCKY,21,CENTRAL,30,HART,99,142,412.09,"Hart, KY",0.344584921
2007,KENTUCKY,21,CENTRAL,30,HART,99,337,412.09,"Hart, KY",0.817782523
2002,KENTUCKY,21,CENTRAL,30,HART,99,51,412.09,"Hart, KY",0.123759373
2012,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,152,436.67,"Henderson, KY",0.348088946
2007,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,223,436.67,"Henderson, KY",0.510683125
2012,KENTUCKY,21,NORTHERN,40,HENRY,103,99,286.28,"Henry, KY",0.345815286
2007,KENTUCKY,21,NORTHERN,40,HENRY,103,66,286.28,"Henry, KY",0.230543524
2002,KENTUCKY,21,NORTHERN,40,HENRY,103,72,286.28,"Henry, KY",0.251502026
2007,KENTUCKY,21,MIDWESTERN,20,HOPKINS,107,14,542,"Hopkins, KY",0.025830258
2002,KENTUCKY,21,MIDWESTERN,20,HOPKINS,107,4,542,"Hopkins, KY",0.007380074
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JACKSON,109,141,345.2,"Jackson, KY",0.408458864
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JACKSON,109,197,345.2,"Jackson, KY",0.570683662
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JACKSON,109,81,345.2,"Jackson, KY",0.234646582
2012,KENTUCKY,21,CENTRAL,30,JEFFERSON,111,40,380.42,"Jefferson, KY",0.105146943
2007,KENTUCKY,21,CENTRAL,30,JEFFERSON,111,98,380.42,"Jefferson, KY",0.25761001
2002,KENTUCKY,21,CENTRAL,30,JEFFERSON,111,141,380.42,"Jefferson, KY",0.370642974
2012,KENTUCKY,21,BLUEGRASS,50,JESSAMINE,113,104,172.12,"Jessamine, KY",0.604229607
2007,KENTUCKY,21,BLUEGRASS,50,JESSAMINE,113,97,172.12,"Jessamine, KY",0.563560307
2002,KENTUCKY,21,BLUEGRASS,50,JESSAMINE,113,214,172.12,"Jessamine, KY",1.243318615
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JOHNSON,115,39,261.95,"Johnson, KY",0.148883375
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JOHNSON,115,8,261.95,"Johnson, KY",0.030540179
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,JOHNSON,115,6,261.95,"Johnson, KY",0.022905135
2012,KENTUCKY,21,NORTHERN,40,KENTON,117,314,160.25,"Kenton, KY",1.959438378
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,KNOX,121,66,386.3,"Knox, KY",0.17085167
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,KNOX,121,13,386.3,"Knox, KY",0.033652602
2012,KENTUCKY,21,CENTRAL,30,LARUE,123,37,261.52,"Larue, KY",0.141480575
2007,KENTUCKY,21,CENTRAL,30,LARUE,123,36,261.52,"Larue, KY",0.137656776
2002,KENTUCKY,21,CENTRAL,30,LARUE,123,12,261.52,"Larue, KY",0.045885592
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAUREL,125,177,433.95,"Laurel, KY",0.407881092
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAUREL,125,115,433.95,"Laurel, KY",0.265007489
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAUREL,125,65,433.95,"Laurel, KY",0.149786842
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAWRENCE,127,35,415.6,"Lawrence, KY",0.084215592
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAWRENCE,127,18,415.6,"Lawrence, KY",0.043310876
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LAWRENCE,127,18,415.6,"Lawrence, KY",0.043310876
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEE,129,10,208.86,"Lee, KY",0.047878962
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LETCHER,133,47,337.91,"Letcher, KY",0.13909029
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LETCHER,133,81,337.91,"Letcher, KY",0.239708798
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEWIS,135,45,482.84,"Lewis, KY",0.093198575
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEWIS,135,46,482.84,"Lewis, KY",0.095269655
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,LEWIS,135,33,482.84,"Lewis, KY",0.068345622
2012,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,105,334.1,"Lincoln, KY",0.314277163
2007,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,96,334.1,"Lincoln, KY",0.28733912
2002,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,17,334.1,"Lincoln, KY",0.050882969
2012,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,19,313.13,"Livingston, KY",0.060677674
2007,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,57,313.13,"Livingston, KY",0.182033021
2002,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,92,313.13,"Livingston, KY",0.293807684
2012,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,108,552.13,"Logan, KY",0.195606107
2007,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,123,552.13,"Logan, KY",0.222773622
2002,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,38,552.13,"Logan, KY",0.068824371
2012,KENTUCKY,21,PURCHASE,10,LYON,143,9,213.84,"Lyon, KY",0.042087542
2012,KENTUCKY,21,PURCHASE,10,MCCRACKEN,145,40,248.74,"McCracken, KY",0.160810485
2007,KENTUCKY,21,PURCHASE,10,MCCRACKEN,145,66,248.74,"McCracken, KY",0.2653373
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MCCREARY,147,68,426.8,"McCreary, KY",0.159325211
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MCCREARY,147,43,426.8,"McCreary, KY",0.100749766
2012,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,74,252.47,"McLean, KY",0.293104131
2007,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,89,252.47,"McLean, KY",0.352517131
2012,KENTUCKY,21,BLUEGRASS,50,MADISON,151,117,437.29,"Madison, KY",0.267556999
2007,KENTUCKY,21,BLUEGRASS,50,MADISON,151,87,437.29,"Madison, KY",0.19895264
2002,KENTUCKY,21,BLUEGRASS,50,MADISON,151,46,437.29,"Madison, KY",0.10519335
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MAGOFFIN,153,119,308.44,"Magoffin, KY",0.385812476
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MAGOFFIN,153,36,308.44,"Magoffin, KY",0.116716379
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MAGOFFIN,153,7,308.44,"Magoffin, KY",0.022694852
2012,KENTUCKY,21,CENTRAL,30,MARION,155,43,343.01,"Marion, KY",0.125360777
2007,KENTUCKY,21,CENTRAL,30,MARION,155,55,343.01,"Marion, KY",0.160345179
2002,KENTUCKY,21,CENTRAL,30,MARION,155,54,343.01,"Marion, KY",0.157429813
2012,KENTUCKY,21,PURCHASE,10,MARSHALL,157,37,301.25,"Marshall, KY",0.122821577
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MARTIN,159,35,229.61,"Martin, KY",0.152432385
2012,KENTUCKY,21,BLUEGRASS,50,MASON,161,61,240.13,"Mason, KY",0.254029068
2007,KENTUCKY,21,BLUEGRASS,50,MASON,161,58,240.13,"Mason, KY",0.241535835
2002,KENTUCKY,21,BLUEGRASS,50,MASON,161,36,240.13,"Mason, KY",0.149918794
2012,KENTUCKY,21,CENTRAL,30,MEADE,163,164,305.42,"Meade, KY",0.53696549
2007,KENTUCKY,21,CENTRAL,30,MEADE,163,49,305.42,"Meade, KY",0.160434811
2002,KENTUCKY,21,CENTRAL,30,MEADE,163,26,305.42,"Meade, KY",0.085128675
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MENIFEE,165,79,203.59,"Menifee, KY",0.388034776
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MENIFEE,165,70,203.59,"Menifee, KY",0.343828282
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MENIFEE,165,19,203.59,"Menifee, KY",0.093324819
2012,KENTUCKY,21,BLUEGRASS,50,MERCER,167,700,248.8,"Mercer, KY",2.813504823
2007,KENTUCKY,21,BLUEGRASS,50,MERCER,167,81,248.8,"Mercer, KY",0.325562701
2002,KENTUCKY,21,BLUEGRASS,50,MERCER,167,4,248.8,"Mercer, KY",0.01607717
2012,KENTUCKY,21,CENTRAL,30,METCALFE,169,103,289.65,"Metcalfe, KY",0.355601588
2007,KENTUCKY,21,CENTRAL,30,METCALFE,169,69,289.65,"Metcalfe, KY",0.23821854
2002,KENTUCKY,21,CENTRAL,30,METCALFE,169,31,289.65,"Metcalfe, KY",0.107025721
2012,KENTUCKY,21,CENTRAL,30,MONROE,171,102,329.37,"Monroe, KY",0.30968212
2007,KENTUCKY,21,CENTRAL,30,MONROE,171,88,329.37,"Monroe, KY",0.267176731
2002,KENTUCKY,21,CENTRAL,30,MONROE,171,62,329.37,"Monroe, KY",0.188238152
2012,KENTUCKY,21,BLUEGRASS,50,MONTGOMERY,173,93,197.37,"Montgomery, KY",0.47119623
2007,KENTUCKY,21,BLUEGRASS,50,MONTGOMERY,173,21,197.37,"Montgomery, KY",0.106399149
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MORGAN,175,88,381.13,"Morgan, KY",0.230892346
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MORGAN,175,117,381.13,"Morgan, KY",0.30698187
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,MORGAN,175,51,381.13,"Morgan, KY",0.13381261
2012,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,99,467.08,"Muhlenberg, KY",0.211955125
2012,KENTUCKY,21,CENTRAL,30,NELSON,179,344,417.51,"Nelson, KY",0.823932361
2007,KENTUCKY,21,CENTRAL,30,NELSON,179,355,417.51,"Nelson, KY",0.850279035
2002,KENTUCKY,21,CENTRAL,30,NELSON,179,45,417.51,"Nelson, KY",0.10778185
2012,KENTUCKY,21,BLUEGRASS,50,NICHOLAS,181,59,195.17,"Nicholas, KY",0.302300558
2007,KENTUCKY,21,BLUEGRASS,50,NICHOLAS,181,56,195.17,"Nicholas, KY",0.286929344
2002,KENTUCKY,21,BLUEGRASS,50,NICHOLAS,181,172,195.17,"Nicholas, KY",0.881282984
2012,KENTUCKY,21,MIDWESTERN,20,OHIO,183,80,587.27,"Ohio, KY",0.136223543
2007,KENTUCKY,21,MIDWESTERN,20,OHIO,183,70,587.27,"Ohio, KY",0.1191956
2002,KENTUCKY,21,MIDWESTERN,20,OHIO,183,36,587.27,"Ohio, KY",0.061300594
2012,KENTUCKY,21,NORTHERN,40,OLDHAM,185,75,187.22,"Oldham, KY",0.400598227
2007,KENTUCKY,21,NORTHERN,40,OLDHAM,185,36,187.22,"Oldham, KY",0.192287149
2002,KENTUCKY,21,NORTHERN,40,OLDHAM,185,48,187.22,"Oldham, KY",0.256382865
2012,KENTUCKY,21,NORTHERN,40,OWEN,187,39,351.1,"Owen, KY",0.111079465
2007,KENTUCKY,21,NORTHERN,40,OWEN,187,57,351.1,"Owen, KY",0.16234691
2002,KENTUCKY,21,NORTHERN,40,OWEN,187,20,351.1,"Owen, KY",0.056963828
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,OWSLEY,189,58,197.41,"Owsley, KY",0.293804772
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,OWSLEY,189,20,197.41,"Owsley, KY",0.10131199
2012,KENTUCKY,21,NORTHERN,40,PENDLETON,191,73,277.16,"Pendleton, KY",0.26338577
2007,KENTUCKY,21,NORTHERN,40,PENDLETON,191,149,277.16,"Pendleton, KY",0.537595613
2002,KENTUCKY,21,NORTHERN,40,PENDLETON,191,94,277.16,"Pendleton, KY",0.339154279
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PERRY,193,12,339.67,"Perry, KY",0.035328407
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PIKE,195,160,786.83,"Pike, KY",0.20334761
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PIKE,195,146,786.83,"Pike, KY",0.185554694
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PIKE,195,19,786.83,"Pike, KY",0.024147529
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,POWELL,197,28,178.98,"Powell, KY",0.156442061
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,POWELL,197,8,178.98,"Powell, KY",0.044697732
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,237,658.41,"Pulaski, KY",0.359958081
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,151,658.41,"Pulaski, KY",0.229340381
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,88,658.41,"Pulaski, KY",0.133655321
2012,KENTUCKY,21,BLUEGRASS,50,ROBERTSON,201,17,99.91,"Robertson, KY",0.170153138
2007,KENTUCKY,21,BLUEGRASS,50,ROBERTSON,201,32,99.91,"Robertson, KY",0.320288259
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,61,316.55,"Rockcastle, KY",0.192702575
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,50,316.55,"Rockcastle, KY",0.15795293
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,27,316.55,"Rockcastle, KY",0.085294582
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROWAN,205,27,279.8,"Rowan, KY",0.096497498
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROWAN,205,9,279.8,"Rowan, KY",0.032165833
2012,KENTUCKY,21,CENTRAL,30,RUSSELL,207,79,253.66,"Russell, KY",0.311440511
2007,KENTUCKY,21,CENTRAL,30,RUSSELL,207,97,253.66,"Russell, KY",0.38240164
2002,KENTUCKY,21,CENTRAL,30,RUSSELL,207,17,253.66,"Russell, KY",0.067018844
2012,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,82,281.77,"Scott, KY",0.291017497
2007,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,184,281.77,"Scott, KY",0.65301487
2002,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,72,281.77,"Scott, KY",0.255527558
2012,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,336,379.64,"Shelby, KY",0.885048994
2007,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,99,379.64,"Shelby, KY",0.260773364
2002,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,57,379.64,"Shelby, KY",0.15014224
2012,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,35,234.2,"Simpson, KY",0.149444919
2007,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,31,234.2,"Simpson, KY",0.1323655
2002,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,11,234.2,"Simpson, KY",0.046968403
2012,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,36,186.68,"Spencer, KY",0.192843368
2007,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,38,186.68,"Spencer, KY",0.203556889
2002,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,36,186.68,"Spencer, KY",0.192843368
2012,KENTUCKY,21,CENTRAL,30,TAYLOR,217,166,266.33,"Taylor, KY",0.6232869
2007,KENTUCKY,21,CENTRAL,30,TAYLOR,217,186,266.33,"Taylor, KY",0.698381707
2002,KENTUCKY,21,CENTRAL,30,TAYLOR,217,136,266.33,"Taylor, KY",0.510644689
2012,KENTUCKY,21,MIDWESTERN,20,TODD,219,7,374.5,"Todd, KY",0.018691589
2007,KENTUCKY,21,MIDWESTERN,20,TODD,219,12,374.5,"Todd, KY",0.032042724
2002,KENTUCKY,21,MIDWESTERN,20,TODD,219,57,374.5,"Todd, KY",0.152202937
2012,KENTUCKY,21,PURCHASE,10,TRIGG,221,38,441.43,"Trigg, KY",0.086083864
2007,KENTUCKY,21,PURCHASE,10,TRIGG,221,8,441.43,"Trigg, KY",0.018122919
2002,KENTUCKY,21,PURCHASE,10,TRIGG,221,5,441.43,"Trigg, KY",0.011326824
2012,KENTUCKY,21,NORTHERN,40,TRIMBLE,223,30,151.65,"Trimble, KY",0.197823937
2007,KENTUCKY,21,NORTHERN,40,TRIMBLE,223,17,151.65,"Trimble, KY",0.112100231
2002,KENTUCKY,21,NORTHERN,40,TRIMBLE,223,28,151.65,"Trimble, KY",0.184635674
2007,KENTUCKY,21,MIDWESTERN,20,UNION,225,24,342.85,"Union, KY",0.070001458
2012,KENTUCKY,21,CENTRAL,30,WARREN,227,252,541.6,"Warren, KY",0.465288035
2007,KENTUCKY,21,CENTRAL,30,WARREN,227,156,541.6,"Warren, KY",0.288035451
2002,KENTUCKY,21,CENTRAL,30,WARREN,227,39,541.6,"Warren, KY",0.072008863
2012,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,88,297.27,"Washington, KY",0.296027181
2007,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,73,297.27,"Washington, KY",0.245568002
2002,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,30,297.27,"Washington, KY",0.100918357
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,113,458.17,"Wayne, KY",0.246633346
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,84,458.17,"Wayne, KY",0.183338062
2002,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,24,458.17,"Wayne, KY",0.052382304
2012,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,16,331.94,"Webster, KY",0.048201482
2007,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,9,331.94,"Webster, KY",0.027113334
2012,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,96,437.83,"Whitley, KY",0.219263184
2007,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,244,437.83,"Whitley, KY",0.557293927
